time,range,elevation,velocity,azimuth
837.8,1133.63375697669,33.9874319967212,-1.61859729274398,262.082553353505
837.9,1133.47221448698,33.9243213827378,-1.61438685295733,261.944711720112
838,1133.31060097861,33.9177428661287,-1.61017402436274,262.042673091229
838.1,1133.14994647023,33.9925662714027,-1.60596402754869,262.064099790926
838.2,1132.98972557836,33.9972744348958,-1.60174880621069,262.101653422263
838.3,1132.83005127514,33.9923175853858,-1.59753051316885,262.246512561731
838.4,1132.67022117587,34.0022852269021,-1.59331140433503,262.144272073925
838.5,1132.51134187882,34.0754299238164,-1.58909287076134,262.265524499574
838.6,1132.3522471379,33.9136021592438,-1.58486784284462,262.285107457486
838.7,1132.19424623546,34.0509467147311,-1.58064357031723,262.258549698182
838.8,1132.03609826827,34.0622614269191,-1.5764166105775,262.354355699219
838.9,1131.87869994963,34.0831477466192,-1.57219047016706,262.410045132916
839,1131.72180514168,34.092123480611,-1.56796083636228,262.520495653372
839.1,1131.56485130936,34.0582411270834,-1.56372806425983,262.636281975534
839.2,1131.40925610394,34.0968263195619,-1.55949510690523,262.602573962829
839.3,1131.253450068,34.0868373702394,-1.55526030784224,262.575737750424
839.4,1131.0978805697,34.0486389470138,-1.55102401814025,262.624852279088
839.5,1130.94287872767,34.0240316719339,-1.54678789030528,262.655751190774
839.6,1130.78843126976,34.0765453576196,-1.54254817190884,262.760703287085
839.7,1130.63452986364,34.2179273089218,-1.5383047637296,262.728008110067
839.8,1130.4809706966,34.1004222981261,-1.53405954371416,262.808216347092
839.9,1130.32809441677,34.1025588194111,-1.52981475411992,262.907828997562
840,1130.17494784376,34.1310926066447,-1.52556602284996,262.950560980616
840.1,1130.02256572649,34.070649860611,-1.52131673534843,262.962409330558
840.2,1129.87093545817,34.0083116226882,-1.51706742445577,263.021273950908
840.3,1129.71966618281,34.0775920370685,-1.51281561203765,263.032923901902
840.4,1129.56795679711,34.0625148449138,-1.50856081425438,263.135280322458
840.5,1129.41776603804,34.0224215870592,-1.50430614859218,263.247629619716
840.6,1129.26721099071,34.2370976820831,-1.5000477276729,263.23333405089
840.7,1129.11769381514,34.1482182814919,-1.49578505588323,263.25557900349
840.8,1128.96813137811,34.0729928853355,-1.49153117359836,263.344118795858
840.9,1128.81918496823,34.1960017785809,-1.48726503434392,263.288223358224
841,1128.6706589845,34.1287454305151,-1.48299979379144,263.303198932525
